,date/time,match,league,sport,bet365,betfair,st
429,2019-10-30 19:37:00+00:00,Gulfstream Park West Win Each Way,Wolverhampton,Horse Racing,False,True,
430,2019-10-30 19:38:00+00:00,Harlow OR 238m,Other,Greyhounds racing,False,True,
431,2019-10-30 19:40:00+00:00,Kempton 1m4f Hcap,Kempton,Horse Racing,False,True,
432,2019-10-30 19:42:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
433,2019-10-30 19:42:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
434,2019-10-30 19:43:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
435,2019-10-30 19:44:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
436,2019-10-30 19:45:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
437,2019-10-30 19:49:00+00:00,Doncaster B4 450m,Other,Greyhounds racing,False,True,
438,2019-10-30 19:50:00+00:00,Palm Beach. Win or Each Way,Palm Beach,Greyhounds racing,False,True,
439,2019-10-30 19:50:00+00:00,Wolverhampton 1m4f Nov Stks,Wolverhampton,Horse Racing,False,True,
440,2019-10-30 19:52:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
441,2019-10-30 19:52:00+00:00,Finger Lakes R7 6f Allw,Finger Lakes,Horse Racing,False,True,
442,2019-10-30 19:54:00+00:00,Harlow OR 415m,Other,Greyhounds racing,False,True,
443,2019-10-30 19:57:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
444,2019-10-30 19:58:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
445,2019-10-30 19:58:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
446,2019-10-30 19:59:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
447,2019-10-30 20:00:00+00:00,Virtus Bologna v Monaco,Euro Cup,Basketball,False,True,
448,2019-10-30 20:00:00+00:00,FC Barcelona v Valencia BC,Euroleague,Basketball,False,True,
449,2019-10-30 20:00:00+00:00,San Lorenzo v Defensa y Justicia,Argentina Superliga,Soccer,False,True,
450,2019-10-30 20:00:00+00:00,Cagliari v Bologna,Italy Serie A,Soccer,False,True,
451,2019-10-30 20:00:00+00:00,Juventus v Genoa,Italy Serie A,Soccer,False,True,
452,2019-10-30 20:00:00+00:00,Lazio v Torino,Italy Serie A,Soccer,False,True,
453,2019-10-30 20:00:00+00:00,Sampdoria v Lecce,Italy Serie A,Soccer,False,True,
454,2019-10-30 20:00:00+00:00,Sassuolo v Fiorentina,Italy Serie A,Soccer,False,True,
455,2019-10-30 20:00:00+00:00,Udinese v Roma,Italy Serie A,Soccer,False,True,
456,2019-10-30 20:00:00+00:00,Frosinone v Trapani,Italy Serie B,Soccer,False,True,
457,2019-10-30 20:00:00+00:00,Guimaraes v Belenenses,Portugal Primeira Liga,Soccer,False,True,
458,2019-10-30 20:00:00+00:00,Betis v Celta Vigo,Spain Primera Liga,Soccer,False,True,
459,2019-10-30 20:00:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
460,2019-10-30 20:00:00+00:00,Dundalk 7f Hcap,Dundalk,Horse Racing,False,True,
461,2019-10-30 20:00:00+00:00,Haase/Koolhof v Ram/Salisbury,ATP Paris,Tennis,False,True,
462,2019-10-30 20:00:00+00:00,Krawietz/Mies v Cilic/Cuevas,ATP Paris,Tennis,False,True,
463,2019-10-30 20:00:00+00:00,Novikov v Ritschard,ATP Paris MD,Tennis,False,True,
464,2019-10-30 20:00:00+00:00,Schnur v E Song,ATP Paris MD,Tennis,False,True,
465,2019-10-30 20:02:00+00:00,Mahoning Valley Win Each Way,Mahoning Valley Win Each Way ,Horse Racing,False,True,
466,2019-10-30 20:05:00+00:00,Amiens v Angers,Germany DFB Pokal,Soccer,False,True,
467,2019-10-30 20:05:00+00:00,Metz v Brest,Germany DFB Pokal,Soccer,False,True,
468,2019-10-30 20:05:00+00:00,Monaco v Marseille,Germany DFB Pokal,Soccer,False,True,
469,2019-10-30 20:05:00+00:00,Montpellier v Nancy,Germany DFB Pokal,Soccer,False,True,
470,2019-10-30 20:05:00+00:00,Nantes v Paris FC,Germany DFB Pokal,Soccer,False,True,
471,2019-10-30 20:05:00+00:00,Niort v Toulouse,Germany DFB Pokal,Soccer,False,True,
472,2019-10-30 20:05:00+00:00,Reims v Bourg-en-Bresse,Germany DFB Pokal,Soccer,False,True,
473,2019-10-30 20:06:00+00:00,Doncaster B2 450m,Other,Greyhounds racing,False,True,
474,2019-10-30 20:07:00+00:00,Palm Beach. Win or Each Way,Palm Beach,Greyhounds racing,False,True,
475,2019-10-30 20:08:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
476,2019-10-30 20:10:00+00:00,Gulfstream Park West Win Each Way,Wolverhampton,Horse Racing,False,True,
477,2019-10-30 20:10:00+00:00,Kempton 1m4f Hcap,Kempton,Horse Racing,False,True,
478,2019-10-30 20:11:00+00:00,Harlow OR 238m,Other,Greyhounds racing,False,True,
479,2019-10-30 20:11:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
480,2019-10-30 20:13:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
481,2019-10-30 20:14:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
482,2019-10-30 20:15:00+00:00,Benfica v Portimonense,Portugal Primeira Liga,Soccer,False,True,
483,2019-10-30 20:15:00+00:00,Real Madrid v Leganes,Spain Primera Liga,Soccer,False,True,
484,2019-10-30 20:15:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
485,2019-10-30 20:16:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
486,2019-10-30 20:19:00+00:00,Finger Lakes R8 6f Mdn Claim,Finger Lakes,Horse Racing,False,True,
487,2019-10-30 20:20:00+00:00,Wolverhampton 5f Nov Stks,Wolverhampton,Horse Racing,False,True,
488,2019-10-30 20:21:00+00:00,Doncaster D3 275m,Other,Greyhounds racing,False,True,
489,2019-10-30 20:23:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
490,2019-10-30 20:23:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
491,2019-10-30 20:24:00+00:00,Palm Beach. Win or Each Way,Palm Beach,Greyhounds racing,False,True,
492,2019-10-30 20:27:00+00:00,Harlow D3 238m,Other,Greyhounds racing,False,True,
493,2019-10-30 20:29:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
494,2019-10-30 20:30:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
495,2019-10-30 20:30:00+00:00,Dundalk 1m4f Hcap,Dundalk,Horse Racing,False,True,
496,2019-10-30 20:30:00+00:00,Bangoura v Vatutin,ATP Paris MD,Tennis,False,True,
497,2019-10-30 20:32:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
498,2019-10-30 20:37:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
499,2019-10-30 20:38:00+00:00,Doncaster B4 450m,Other,Greyhounds racing,False,True,
500,2019-10-30 20:39:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
501,2019-10-30 20:41:00+00:00,Palm Beach. Win or Each Way,Palm Beach,Greyhounds racing,False,True,
502,2019-10-30 20:42:00+00:00,Harlow OR 592m,Other,Greyhounds racing,False,True,
503,2019-10-30 20:43:00+00:00,Gulfstream Park West Win Each Way,Wolverhampton,Horse Racing,False,True,
504,2019-10-30 20:44:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
505,2019-10-30 20:45:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
506,2019-10-30 20:48:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
507,2019-10-30 20:48:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
508,2019-10-30 20:51:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
509,2019-10-30 20:53:00+00:00,Doncaster B5 450m,Other,Greyhounds racing,False,True,
510,2019-10-30 20:57:00+00:00,Harlow D3 238m,Other,Greyhounds racing,False,True,
511,2019-10-30 20:58:00+00:00,Palm Beach. Win or Each Way,Palm Beach,Greyhounds racing,False,True,
512,2019-10-30 20:59:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
513,2019-10-30 21:00:00+00:00,Famalicao v Gil Vicente,Portugal Primeira Liga,Soccer,False,True,
514,2019-10-30 21:00:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
515,2019-10-30 21:03:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
516,2019-10-30 21:06:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
517,2019-10-30 21:06:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
518,2019-10-30 21:08:00+00:00,Doncaster D4 275m,Other,Greyhounds racing,False,True,
519,2019-10-30 21:14:00+00:00,Sund 30th Oct,Other,Greyhounds racing,False,True,
520,2019-10-30 21:15:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
521,2019-10-30 21:15:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
522,2019-10-30 21:16:00+00:00,Harlow OR 238m,Other,Greyhounds racing,False,True,
523,2019-10-30 21:21:00+00:00,Cork Dg Win or Each Way,Other,Greyhounds racing,False,True,
524,2019-10-30 21:22:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
525,2019-10-30 21:26:00+00:00,Doncaster B4 450m,Other,Greyhounds racing,False,True,
526,2019-10-30 21:30:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
527,2019-10-30 21:34:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
528,2019-10-30 21:40:00+00:00,Pboro 30th Oct,Other,Greyhounds racing,False,True,
529,2019-10-30 21:41:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
530,2019-10-30 21:45:00+00:00,Wheeling Island. Win or Each Way,Wheeling Island,Greyhounds racing,False,True,
531,2019-10-30 21:55:00+00:00,Delta Downs R1 1m1f Mdn Claim,Delta Downs,Horse Racing,False,True,
532,2019-10-30 22:00:00+00:00,Krueger/Rola v Huey/Withrow,ATP Paris MD,Tennis,False,True,
533,2019-10-30 22:02:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
534,2019-10-30 22:08:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
535,2019-10-30 22:10:00+00:00,Union Santa Fe v Independiente,Argentina Superliga,Soccer,False,True,
536,2019-10-30 22:23:00+00:00,Delta Downs R2 5f Claim,Delta Downs,Horse Racing,False,True,
537,2019-10-30 22:30:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
538,2019-10-30 22:30:00+00:00,Redlicki/Siljestrom v Nakashima/Soderlund,ATP Paris MD,Tennis,False,True,
539,2019-10-30 22:35:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
540,2019-10-30 22:45:00+00:00,Woodbine R1 1m Claim,Woodbine,Horse Racing,False,True,
541,2019-10-30 22:51:00+00:00,Delta Downs R3 7f Mdn Claim,Delta Downs,Horse Racing,False,True,
542,2019-10-30 22:59:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
543,2019-10-30 23:05:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
544,2019-10-30 23:10:00+00:00,Chicago Bulls @ Cleveland Cavaliers,NBA,Basketball,False,True,
545,2019-10-30 23:10:00+00:00,Minnesota Timberwolves @ Philadelphia 76ers,NBA,Basketball,False,True,
546,2019-10-30 23:10:00+00:00,New York Knicks @ Orlando Magic,NBA,Basketball,False,True,
547,2019-10-30 23:14:00+00:00,Woodbine R2 5f Claim,Woodbine,Horse Racing,False,True,
548,2019-10-30 23:19:00+00:00,Delta Downs R4 5f Claim,Delta Downs,Horse Racing,False,True,
549,2019-10-30 23:25:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
550,2019-10-30 23:27:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
551,2019-10-30 23:30:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
552,2019-10-30 23:35:00+00:00,San Isidro Win Each Way,Wolverhampton,Horse Racing,False,True,
553,2019-10-30 23:35:00+00:00,Edmonton Oilers @ Columbus Blue Jackets,NHL,Ice Hockey,False,True,
554,2019-10-30 23:38:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
555,2019-10-30 23:40:00+00:00,Detroit Pistons @ Toronto Raptors,NBA,Basketball,False,True,
556,2019-10-30 23:40:00+00:00,Indiana Pacers @ Brooklyn Nets,NBA,Basketball,False,True,
557,2019-10-30 23:40:00+00:00,Milwaukee Bucks @ Boston Celtics,NBA,Basketball,False,True,
558,2019-10-30 23:43:00+00:00,Woodbine R3 1m Claim,Woodbine,Horse Racing,False,True,
559,2019-10-30 23:46:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
560,2019-10-30 23:47:00+00:00,Delta Downs R5 7f Claim,Delta Downs,Horse Racing,False,True,
561,2019-10-30 23:51:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
562,2019-10-30 23:55:00+00:00,Valparaiso Win Each Way,Valparaiso Win Each Way ,Horse Racing,False,True,
563,2019-10-31 00:00:00+00:00,Atlanta Utd v Toronto FC,USA MLS Play-Offs,Soccer,False,True,
564,2019-10-31 00:00:00+00:00,Kudla v Aragone,ATP Paris MD,Tennis,False,True,
565,2019-10-31 00:02:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
566,2019-10-31 00:04:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
567,2019-10-31 00:05:00+00:00,Minnesota Wild @ St. Louis Blues,NHL,Ice Hockey,False,True,
568,2019-10-31 00:10:00+00:00,Houston Rockets @ Washington Wizards,NBA,Basketball,False,True,
569,2019-10-31 00:12:00+00:00,Woodbine R4 5f Claim,Woodbine,Horse Racing,False,True,
570,2019-10-31 00:15:00+00:00,Delta Downs R6 5f Claim,Delta Downs,Horse Racing,False,True,
571,2019-10-31 00:17:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
572,2019-10-31 00:18:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
573,2019-10-31 00:20:00+00:00,Racing Club v Banfield,Argentina Superliga,Soccer,False,True,
574,2019-10-31 00:30:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
575,2019-10-31 00:34:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
576,2019-10-31 00:43:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
577,2019-10-31 00:43:00+00:00,Delta Downs R7 1m Allw,Delta Downs,Horse Racing,False,True,
578,2019-10-31 00:45:00+00:00,Woodbine R5 5f Claim,Woodbine,Horse Racing,False,True,
579,2019-10-31 00:50:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
580,2019-10-31 00:56:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
581,2019-10-31 01:06:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
582,2019-10-31 01:09:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
583,2019-10-31 01:11:00+00:00,Delta Downs R8 7f Allw,Delta Downs,Horse Racing,False,True,
584,2019-10-31 01:14:00+00:00,Woodbine R6 1m Claim,Woodbine,Horse Racing,False,True,
585,2019-10-31 01:22:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
586,2019-10-31 01:22:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
587,2019-10-31 01:35:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
588,2019-10-31 01:38:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
589,2019-10-31 01:39:00+00:00,Delta Downs R9 1m Claim,Delta Downs,Horse Racing,False,True,
590,2019-10-31 01:43:00+00:00,Woodbine R7 6f Claim,Woodbine,Horse Racing,False,True,
591,2019-10-31 01:48:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
592,2019-10-31 01:54:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
593,2019-10-31 02:01:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
594,2019-10-31 02:05:00+00:00,Florida Panthers @ Colorado Avalanche,NHL,Ice Hockey,False,True,
595,2019-10-31 02:07:00+00:00,Delta Downs R10 7f Mdn Claim,Delta Downs,Horse Racing,False,True,
596,2019-10-31 02:10:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
597,2019-10-31 02:12:00+00:00,Woodbine R8 6f Claim,Woodbine,Horse Racing,False,True,
598,2019-10-31 02:14:00+00:00,Daytona Beach. Win or Each Way,Daytona Beach,Greyhounds racing,False,True,
599,2019-10-31 02:26:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
600,2019-10-31 02:35:00+00:00,Vancouver Canucks @ Los Angeles Kings,NHL,Ice Hockey,False,True,
601,2019-10-31 02:40:00+00:00,Phoenix Suns @ Golden State Warriors,NBA,Basketball,False,True,
602,2019-10-31 02:42:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
603,2019-10-31 02:58:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
604,2019-10-31 03:14:00+00:00,Derby Lane. Win or Each Way,Derby Lane,Greyhounds racing,False,True,
605,2019-10-31 06:30:00+00:00,New Zealand Breakers v Cairns Taipans,Australia NBL,Basketball,False,True,
606,2019-10-31 14:00:00+00:00,Mumbai City FC v Odisha,AFC Champions League,Soccer,False,True,
607,2019-10-31 16:30:00+00:00,FC Copenhagen v FC Nordsjaelland,Poland Cup,Soccer,False,True,
608,2019-10-31 16:30:00+00:00,FK Torpedo Moskva v Baltika,Russia Cup,Soccer,False,True,
609,2019-10-31 18:00:00+00:00,Arsenal de Sarandi v Central Cordoba (SdE),Argentina Superliga,Soccer,False,True,
610,2019-10-31 18:00:00+00:00,Eibar v Villarreal,Spain Primera Liga,Soccer,False,True,
611,2019-10-31 18:00:00+00:00,Mallorca v Osasuna,Spain Primera Liga,Soccer,False,True,
612,2019-10-31 18:00:00+00:00,THW Kiel v MT Melsungen,Germany Bundesliga,Handball,False,True,
613,2019-10-31 19:15:00+00:00,AGF v OB,Poland Cup,Soccer,False,True,
614,2019-10-31 19:30:00+00:00,Anderlecht v Gent,Belgium First Division A,Soccer,False,True,
615,2019-10-31 19:45:00+00:00,Pacos Ferreira v Sporting Lisbon,Portugal Primeira Liga,Soccer,False,True,
616,2019-10-31 20:00:00+00:00,AC Milan v SPAL,Italy Serie A,Soccer,False,True,
617,2019-10-31 20:15:00+00:00,Boavista v Braga,Portugal Primeira Liga,Soccer,False,True,
618,2019-10-31 20:15:00+00:00,Santa Clara v Setubal,Portugal Primeira Liga,Soccer,False,True,
619,2019-10-31 20:15:00+00:00,Getafe v Granada,Spain Primera Liga,Soccer,False,True,
620,2019-10-31 22:10:00+00:00,Velez Sarsfield v Huracan,Argentina Superliga,Soccer,False,True,
621,2019-11-01 00:20:00+00:00,Lanus v Boca Juniors,Argentina Superliga,Soccer,False,True,
622,2019-11-01 07:30:00+00:00,Beijing Renhe v Guangzhou R&F,China Super League,Soccer,False,True,
623,2019-11-01 08:30:00+00:00,Brisbane Bullets v Perth Wildcats,Australia NBL,Basketball,False,True,
624,2019-11-01 08:30:00+00:00,Sydney FC v Newcastle Jets,Australia A-League,Soccer,False,True,
625,2019-11-01 11:00:00+00:00,Numancia v Albacete,Spain Segunda,Soccer,False,True,
626,2019-11-01 15:00:00+00:00,Cadiz v Sporting Gijon,Spain Segunda,Soccer,False,True,
627,2019-11-01 17:00:00+00:00,Bohemians 1905 v Slovacko,Czech Republic First League,Soccer,False,True,
628,2019-11-01 17:30:00+00:00,Ponferradina v Malaga,Spain Segunda,Soccer,False,True,
629,2019-11-01 17:30:00+00:00,Galatasaray v Rizespor,Turkey Super Lig,Soccer,False,True,
630,2019-11-01 18:00:00+00:00,Esbjerg v AC Horsens,Denmark Superligaen,Soccer,False,True,
631,2019-11-01 18:00:00+00:00,Stromsgodset v Rosenborg,Norway Eliteserien,Soccer,False,True,
632,2019-11-01 19:00:00+00:00,FC Dordrecht v FC Oss,Holland Eerste Divisie,Soccer,False,True,
633,2019-11-01 19:00:00+00:00,FC Eindhoven v Jong AZ Alkmaar,Holland Eerste Divisie,Soccer,False,True,
634,2019-11-01 19:00:00+00:00,SC Telstar v Jong FC Utrecht,Holland Eerste Divisie,Soccer,False,True,
635,2019-11-01 19:00:00+00:00,PEC Zwolle v Ajax,Holland Eredivisie,Soccer,False,True,
636,2019-11-01 19:30:00+00:00,Hoffenheim v Paderborn,Germany Bundesliga I,Soccer,False,True,
637,2019-11-01 20:00:00+00:00,Oviedo v Almeria,Spain Segunda,Soccer,False,True,
